Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
89,116,13414504,LL,LL00006113,Barton H. Warnock,,15605.0,1957-07-13,Abundant locally.,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,116,13418573,LL,LL00019623,Barton H. Warnock,,15601.0,1957-07-13,,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,116,13424842,LL,LL00040229,Barton H. Warnock,,15608.0,1957-07-13,Abundant locally.,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,116,13415514,LL,LL00009099,Barton H. Warnock,,15610.0,1957-07-13,Infrequent shrub.,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,116,13414772,LL,LL00006816,Barton H. Warnock,,15609.0,1957-07-13,,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,117,13415268,LL,LL00008388,Barton H. Warnock,,15591.0,1957-07-12,Frequent perennial; flwrs. pink.,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
89,117,13416256,LL,LL00011403,Barton H. Warnock,,15590.0,1957-07-13,Frequent along Pecos River.,United States,Texas,Crane,,10 mi. N of Buena Vista.,,,,,,,,,,,,7
7,7,14231474,BRIT,BRIT286645,Lloyd H. Shinners,,31250.0,1966-05-08,"Roadside, in sand.",United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
7,7,14239657,BRIT,BRIT309987,Lloyd H. Shinners,,31253.0,1966-05-08,"Roadside, in sand.",United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
7,7,14240017,BRIT,BRIT290832,Lloyd H. Shinners,,31251.0,1966-05-08,Roadside in sand.,United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
7,7,14254841,BRIT,BRIT340198,Lloyd H. Shinners,,31247.0,1966-05-08,"Roadside, in sand.",United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
7,7,14257277,BRIT,BRIT493425,Lloyd H. Shinners,,31249.0,1966-05-08,"Roadside, in sand.",United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
7,7,24852938,BRIT,BRIT380234,Lloyd H. Shinners,,31252.0,1966-05-08,"Roadside, in sand.",United States,Texas,Crane,,7.6 miles north of Crane.,,,,,,,,,,,,6
9,9,14237980,BRIT,BRIT315198,B. C. Tharp,,,1941-07-11,,United States,Texas,Crane,,4 mi S Crane.,,,,,,,,,,,,6
9,9,14242453,BRIT,BRIT328930,B. C. Tharp,,,1941-07-11,,United States,Texas,Crane,,4 mi. S Crane.,,,,,,,,,,,,6
9,9,14243980,BRIT,BRIT328799,B. C. Tharp,,,1941-07-11,,United States,Texas,Crane,,4 mi S Crane.,,,,,,,,,,,,6
9,9,14256503,BRIT,BRIT336519,B. C. Tharp,,,1941-07-11,,United States,Texas,Crane,,4 mi. S Crane.,,,,,,,,,,,,6
9,9,14257630,BRIT,BRIT341014,B. C. Tharp,,105.0,1941-07-11,,United States,Texas,Crane,,4 mi. S. Crane.,,,,,,,,,,,,6
9,9,14259351,BRIT,BRIT369642,B. C. Tharp,,78.0,1941-07-11,,United States,Texas,Crane,,4 mi. S. Crane.,,,,,,,,,,,,6
49,53,28480374,BRIT,BRIT227692,T. L. Burgess,,373.0,1967-09-11,Sandhills.,United States,Texas,Crane,,Rdside Park on FM 1233. o.4 mi. W of FM 1053. 6 mi. N and 18 mi. W of Crane.,,,,,,,,,,,,6
49,53,30953239,BRIT,BRIT227650,T. L. Burgess,,379.0,1967-09-11,Sandhills.,United States,Texas,Crane,,"Roadside park on FM 1233, 0.4 mi. W of FM 1053; 6 mi. N and 18 mi. W of Crane.",,,,,,,,,,,,6
49,53,31065423,BRIT,BRIT227092,T. L. Burgess,,372.0,1967-09-11,Sandhills.,United States,Texas,Crane,,"Roadside park on FM 1233, 0.4 mi. W of FM 1053; 6 mi. N and 18 mi. W of Crane.",,,,,,,,,,,,6
49,53,31065936,BRIT,BRIT227058,T. L. Burgess,,371.0,1967-09-11,Sandhills.,United States,Texas,Crane,,"Rdside pk. on FM 1233, 0.4 mi. W of FM 1053. 6 mi. N and 18 mi. W of Crane.",,,,,,,,,,,,6
49,53,31070173,BRIT,BRIT226663,T. L. Burgess,,374.0,1967-09-11,Sandhills.,United States,Texas,Crane,,"6 mi. N and 18 mi. W of Crane. Roadside park on FM 1233, 0.4 mi. W of FM 1053.",,,,,,,,,,,,6
49,53,31070579,BRIT,BRIT228214,T. L. Burgess,,377.0,1967-09-11,Sandhills,United States,Texas,Crane,,"6 mi N and 18 mi W of Crane. (Rdside park on FM 1233, 0.4 mi W of FM 1053).",,,,,,,,,,,,6
105,137,13423335,LL,LL00035238,Barton H. Warnock,,15507.0,1957-06-28,Infrequent perennial; flwrs yellow.,United States,Texas,Crane,,13 mi. N of Imperial.,,31.461615,-102.69265,,10000.0,,,,,,,6
105,137,13424158,LL,LL00037900,Barton H. Warnock,,15505.0,1957-06-28,"Frequent annual; flwrs maroon, small.",United States,Texas,Crane,,13 mi. N of Imperial.,,,,,,,,,,,,6
105,138,13421315,LL,LL00027927,Barton H. Warnock,,15460.0,1957-06-28,Frequent annual; flwrs. white.,United States,Texas,Crane,,13 mi. N of Imperial.,,,,,,,,,,,,6
105,139,13420445,LL,LL00025108,Barton H. Warnock,,15422.0,1957-06-28,Infrequent herb; flwrs. lavender.,United States,Texas,Crane,,13 mi. N of Imperial.,,,,,,,,,,,,6
105,139,13423207,LL,LL00034882,Barton H. Warnock,,15432.0,1957-06-28,Frequent annual; large white flowers.,United States,Texas,Crane,,13 mi. N of Imperial.,,31.428497,-102.515568,,10000.0,,,,,,,6
105,140,13414759,LL,LL00006792,Barton H. Warnock,,15433.0,1957-06-28,Infrequent shrub in deep sand. 2-4 ft. tall.,United States,Texas,Crane,,13 mi. N of Imperial.,,,,,,,,,,,,6
168,219,13499529,TEX,TEX00034705,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
168,219,13499555,TEX,TEX00034756,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
168,219,13605338,TEX,TEX00409038,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
168,219,13612390,TEX,TEX00426320,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
168,219,13482606,TEX,TEX00007621,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
168,219,13484302,TEX,TEX00010161,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 mi. S of Crane.,,,,,,,,,,,,6
173,225,13609362,TEX,TEX00415694,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,6 miles south of Crane.,,,,,,,,,,,,5
173,225,13552062,TEX,TEX00329057,Benjamin Carroll Tharp,,43033.0,1941-07-11,,United States,Texas,Crane,,6 miles south of Crane.,,31.310275,-102.350142,,10000.0,,,,,,,5
173,225,13547560,TEX,TEX00322759,Benjamin Carroll Tharp,,43027.0,1941-07-11,In caliche.,United States,Texas,Crane,,7 miles south of Crane.,,31.29576,-102.350142,,10000.0,,,,,,,5
173,225,13540598,TEX,TEX00312977,Benjamin Carroll Tharp,,43034.0,1941-07-11,,United States,Texas,Crane,,6 miles south of Crane.,,31.310275,-102.350142,,10000.0,,,,,,,5
173,225,13599366,TEX,TEX00400859,Benjamin Carroll Tharp,,,1941-07-11,Mesa.,United States,Texas,Crane,,8 miles south of Crane.,,,,,,,,,,,,5
11,11,14242452,BRIT,BRIT328931,Barton H. Warnock,,7904.0,1948-06-20,On sandhills along highway.,United States,Texas,Crane,,Along Odessa highway; 10 miles north of Crane.,,,,,,,,,,,,4
11,11,26810037,BRIT,BRIT376972,Barton H. Warnock,,7905.0,1948-06-20,On sandhills.,United States,Texas,Crane,,Along Odessa highway; 10 miles north of Crane.,,,,,,,,,,,,4
11,11,13462101,LL,LL00413993,Barton H. Warnock,,7904.0,1948-06-20,Infrequent on sandhills.,United States,Texas,Crane,,Along Odessa highway; 10 miles north of Crane.,,,,,,,,,,,,4
11,11,13550923,TEX,TEX00327404,Barton H. Warnock,,7903.0,1948-06-20,Frequent annual on sand hills.,United States,Texas,Crane,,"Along Odessa highway, 10 miles N of Crane.",,,,,,,,,,,,4
22,23,24837240,BRIT,BRIT339036,William T. Gillis,,5788.0,1964-09-10,Abundant on sand dunes.,United States,Texas,Crane,,Southeast of Monahans along highway 1053. Sand Hills area.,,,,,,,,,,,,4
22,23,24844200,BRIT,BRIT357543,William T. Gillis,,5791.0,1964-09-10,Abundant on partially-stabilized dunes.,United States,Texas,Crane,,Southeast of Monahans along highway 1053. Sand Hills area.,,,,,,,,,,,,4
22,23,24852939,BRIT,BRIT380235,William T. Gillis,,5793.0,1964-09-10,Abundant in shallow sand on borders of dunes.,United States,Texas,Crane,,Southeast of Monahans along highway 1053. Sand Hills area.,,,,,,,,,,,,4
22,23,26782429,BRIT,BRIT351113,William T. Gillis,,5792.0,1964-09-10,In sand dunes.,United States,Texas,Crane,,"Sand Hills area, southeast of Monahans along highway 1053.",,,,,,,,,,,,4
67,80,13416154,LL,LL00011073,Peggy Gene Barnsley,,10.0,1955-09-24,Frequent erect annual.,United States,Texas,Crane,,5 mi. N of Crane.,,,,,,,,,,,,4
67,80,13424831,LL,LL00040186,Peggy Gene Barnsley,,14.0,1955-09-24,Frequent annual.,United States,Texas,Crane,,5 mi. N of Crane.,,,,,,,,,,,,4
67,80,13424174,LL,LL00037949,Peggy Gene Barnsley,,3.0,1955-09-24,Frequent perennial; sandhills.,United States,Texas,Crane,,5 mi. N of Crane.,,,,,,,,,,,,4
67,80,13423950,LL,LL00037096,Peggy Gene Barnsley,,2.0,1955-09-24,Frequent annual.,United States,Texas,Crane,,5 mi. N of Crane.,,,,,,,,,,,,4
81,106,13441431,LL,LL00327730,Barton H. Warnock,,14647.0,1957-05-23,Frequent annual. Limestone soil.,United States,Texas,Crane,,3 - 16 miles W of Crane.,,,,,,,,,,,,4
81,106,13464255,LL,LL00439889,Barton H. Warnock,,14640.0,1957-05-23,Infrequent perennial; limestone soil.,United States,Texas,Crane,,3-16 miles W of Crane.,,,,,,,,,,,,4
81,107,13457437,LL,LL00395582,Barton H. Warnock,,14631.0,1957-05-23,"Frequent perennial, densely pubescent, long pedicel.",United States,Texas,Crane,,3-16 miles W of crane.,,,,,,,,,,,,4
81,108,13616631,TEX,TEX00439817,Barton H. Warnock,,14618.0,1957-05-23,Infrequent perennial; limestone soil.,United States,Texas,Crane,,3-16 miles W of Crane.,,,,,,,,,,,,4
116,159,13423841,LL,LL00036639,Barton H. Warnock,,14444.0,1957-05-04,Infrequent perennial; limestone soil.,United States,Texas,Crane,,"6-14 mi. W of Crane, Rd. 329.",,,,,,,,,,,,4
116,159,13423622,LL,LL00035964,Barton H. Warnock,,14451.0,1957-05-04,Frequent annual; sandy soil.,United States,Texas,Crane,,6-14 mi. W of Crane (road 329).,,,,,,,,,,,,4
116,160,13414630,LL,LL00006428,Barton H. Warnock,,14395.0,1957-05-04,"Frequent annual herb; 6-18 ft. tall, in sandy soil.",United States,Texas,Crane,,"6-14 mi. W of Crane, Rd 329.",,,,,,,,,,,,4
116,161,13424091,LL,LL00037616,Barton H. Warnock,,11439.0,1957-05-04,Infrequent herb; sandy soil.,United States,Texas,Crane,,6-14 mi. W of Crane (Rd. 329).,,,,,,,,,,,,4
162,212,13517959,TEX,TEX00211753,Billie Lee Turner,,,2004-03-31,Roadside.,United States,Texas,Crane,,Ca. 10.2 mi. W of Crane.,,,,,,,,,,,,4
162,212,13609873,TEX,TEX00422320,Billie Lee Turner,,,2004-03-31,Roadside.,United States,Texas,Crane,,Ca. 10.2 mi. W of Crane.,,,,,,,,,,,,4
162,212,13609878,TEX,TEX00422325,Billie Lee Turner,,,2004-03-31,Roadside.,United States,Texas,Crane,,"Ca, 10.2 mi. W of Crane.",,,,,,,,,,,,4
162,212,13609874,TEX,TEX00422321,Billie Lee Turner,,,2004-03-31,Roadside.,United States,Texas,Crane,,Ca. 10.2 mi. W of Crane.,,,,,,,,,,,,4
183,236,13504321,TEX,TEX00041857,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,Mesa- 8 mi. S of Crane.,,,,,,,,,,,,4
183,236,13522187,TEX,TEX00284866,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,Mesa 8 mi. S of Crane.,,,,,,,,,,,,4
183,236,13523793,TEX,TEX00287190,Benjamin Carroll Tharp,,,1941-07-11,Mesa.,United States,Texas,Crane,,Mesa 8 mi S. of Crane.,,,,,,,,,,,,4
183,236,13555394,TEX,TEX00333429,Benjamin Carroll Tharp,,,1941-07-11,,United States,Texas,Crane,,"Mesa, 8 mi. S. of Crane.",,,,,,,,,,,,4
164,214,27424174,TEX,TEX00488616,Nathan C. Taylor,,262.0,2014-05-22,In sand dune habitat.,United States,Texas,Crane,,2.5 mi. E of FM 1053 on FM 1233.,,31.48333,-102.61667,,,,,,,,,1
164,215,11067621,SEINet,,Nathan C. Taylor,,262.0,2014-04-22,Sand dune,USA,Texas,Crane,,2.5 mi E of FM 1053 on FM 1233.,,31.496944,-102.6075,,160.0,"31Â°29'49"" N, 102Â°36'27"" W",,,,,,1
164,215,11067622,SEINet,,Nathan C. Taylor,,263.0,2014-04-22,Sand dune,USA,Texas,Crane,,2.5 mi E of FM 1053 on FM 1233.,,31.496944,-102.6075,,160.0,"31Â°29'49"" N, 102Â°36'27"" W",,,,,,1
164,215,11067623,SEINet,,Nathan C. Taylor,,264.0,2014-04-22,Sand dune,USA,Texas,Crane,,2.5 mi E of FM 1053 on FM 1233.,,31.496944,-102.6075,,160.0,"31Â°29'49"" N, 102Â°36'27"" W",,,,,,1
