Group_ID,Sub_Group_ID,id,institutionCode,catalogNumber,recordedBy,associatedCollectors,recordNumber,eventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,allowed_institution_count
24,33,14259336,BRIT,BRIT369616,Barton H. Warnock,,10671.0,1952-07-13,"Along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
24,33,14259338,BRIT,BRIT369614,Barton H. Warnock,,10670.0,1952-07-13,"Along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
24,33,14259339,BRIT,BRIT369613,Barton H. Warnock,,10671.0,1952-07-13,"Along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
24,33,14267573,BRIT,BRIT344352,Barton H. Warnock,,10669.0,1952-07-13,"Along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
24,33,13432540,LL,LL00296268,Barton H. Warnock,,10671.0,1952-07-13,"Frequent along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
24,33,13432541,LL,LL00296269,Barton H. Warnock,,10670.0,1952-07-13,"Frequent along highway, limestone soil.",United States,Texas,Loving,,Along highway; 3 miles west of Mentone.,,,,,,,,,,,,7
13,21,14241068,BRIT,BRIT326753,Barton H. Warnock,,10653.0,1952-07-13,In limestone soil.,United States,Texas,Loving,,About 2 miles west of Mentone.,,,,,,,,,,,,6
13,21,14247456,BRIT,BRIT335034,Barton H. Warnock,,10648.0,1952-07-13,In limestone soil.,United States,Texas,Loving,,About 3 miles west of Mentone.,,,,,,,,,,,,6
13,21,26785268,BRIT,BRIT372576,Barton H. Warnock,,10651.0,1952-07-13,On numerous plants; sandy soil.,United States,Texas,Loving,,About 2 miles west of Mentone.,,,,,,,,,,,,6
13,21,13457158,LL,LL00394215,Barton H. Warnock,,10651.0,1952-07-13,Frequent on numerous plants; sandy soil.,United States,Texas,Loving,,About 2 miles west of Mentone.,,,,,,,,,,,,6
13,22,14263980,BRIT,BRIT344579,Barton H. Warnock,,10630.0,1952-07-13,In limestone soil.,United States,Texas,Loving,,About 3 miles west of Mentone.,,,,,,,,,,,,6
13,22,13458770,LL,LL00400726,Barton H. Warnock,,10623.0,1952-07-13,Infrequent perennial in limestone soil along highway.,United States,Texas,Loving,,About 3 miles west of Mentone.,,,,,,,,,,,,6
26,35,14264101,BRIT,BRIT373802,Billie L. Turner,Barton H. Warnock,1033.0,1949-06-04,In red sandy soil.,United States,Texas,Loving,,5 mi. N.E. Red Bluff Dam.,,,,,,,,,,,,6
26,35,26782245,BRIT,BRIT351125,Billie L. Turner,,1043.0,1949-06-04,In red sand.,United States,Texas,Loving,,3 mi. N.E. Red Bluff Dam.,,,,,,,,,,,,6
26,35,26782445,BRIT,BRIT351126,Billie L. Turner,,1043.0,1949-06-04,In red sand.,United States,Texas,Loving,,3 mi. N.E. Red Bluff Dam.,,,,,,,,,,,,6
26,35,26821993,BRIT,BRIT376340,Billie L. Turner,,1032.0,1949-06-04,In red sandy soil.,United States,Texas,Loving,,5 mi. N.E. Red Bluff Dam.,,,,,,,,,,,,6
26,36,24853248,BRIT,BRIT381243,Billie L. Turner,,1044.0,1949-06-04,In red sandy soil.,United States,Texas,Loving,,3 mi N. E. Red Bluff Dam.,,,,,,,,,,,,6
26,36,26852837,BRIT,BRIT537155,Billie L. Turner,,1044.0,1949-06-04,In red sandy soil,United States,Texas,Loving,,3 mi N. E. Red Bluff Dam,,,,,,,,,,,,6
126,155,13506234,TEX,TEX00048384,Tod F. Stuessy,,186.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,6
126,155,13519366,TEX,TEX00280788,Tod F. Stuessy,,192.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N of Mentone on dirt road.,,,,,,,,,,,,6
126,155,13524268,TEX,TEX00287829,Tod F. Stuessy,,188.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,6
126,155,13602774,TEX,TEX00405434,Tod F. Stuessy,,182.0,1965-07-10,Dry sandy soil but slightly more moist than surrounding area. Only one plant found.,United States,Texas,Loving,,2 miles N of Mentone on dirt road.,,,,,,,,,,,,6
126,155,13498448,TEX,TEX00033019,Tod F. Stuessy,,183.0,1965-07-10,"Dry sandy soil, but sl. more moist than surrounding area.",United States,Texas,Loving,,2 mi. N of Mentone on dirt road.,,,,,,,,,,,,6
126,155,13486759,TEX,TEX00013776,Tod F. Stuessy,,185.0,1965-07-10,"Dry sandy soil, but sl. more moist than surrounding area. Up to 8 ft.; common.",United States,Texas,Loving,,"2 mi. N Mentone, on dirt road.",,,,,,,,,,,,6
32,42,24837533,BRIT,BRIT341990,T. Stuessy,,186.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,5
32,42,24851173,BRIT,BRIT367873,T. Stuessy,,188.0,1965-07-10,,United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,5
32,42,24852446,BRIT,BRIT374722,T. Stuessy,,192.0,1965-07-10,,United States,Texas,Loving,,2 mi N of Mentone on dirt road.,,,,,,,,,,,,5
32,42,24922635,BRIT,BRIT378915,T. Stuessy,,191.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,5
32,42,26783453,BRIT,BRIT354500,T. Stuessy,,185.0,1965-07-10,"Dry sandy soil, but slightly more moist than surrounding area.",United States,Texas,Loving,,2 mi. N. of Mentone on dirt road.,,,,,,,,,,,,5
117,146,13609938,TEX,TEX00422387,Beryl B. Simpson,,,2004-06-12,Sandy soils. Flowers purple-red.,United States,Texas,Loving,,"Route 302, 25 mi. W of Pecos, 1 mi. NE of Mentone.",,31.74753,-103.51138,,,,,,,,,5
117,146,13609937,TEX,TEX00422386,Beryl B. Simpson,,,2004-06-12,Sandy soils. Flowers purple red. Spines on fruit stout with inconspicuous barbs.,United States,Texas,Loving,,"Route 302, 25 mi. W of Pecos, 1 mi. NE of Mentone.",,31.17168,-103.58749,,,,,,,,,5
117,146,27410103,TEX,TEX00471486,Beryl B. Simpson,,,2004-06-12,Sandy soils.,United States,Texas,Loving,,"Route 302, 25 mi W of Pecos, 1 mi NE of Mentone.",,31.17168,-103.58749,,,,,,,,,5
117,146,13609939,TEX,TEX00422388,Beryl B. Simpson,,,2004-06-12,Sandy soils. Flowers yellow with red on the flag petal. Anthers bright red.,United States,Texas,Loving,,"Route 302, 25 mi. W of Pecos, 1 mi. NE of Mentone.",,31.17168,-103.58749,,,,,,,,,5
117,146,13581590,TEX,TEX00375888,Beryl B. Simpson,,,2004-06-12,Sandy soils. Florets bright yellow.,United States,Texas,Loving,,"Rt. 302, 25 mi. W of Pecos, 1 mi. NE of Mentone.",,31.17168,-103.58749,,,,,,,,,5
5,9,14230641,BRIT,BRIT275183,D. S. Correll,Helen B. Correll,26010.0,1962-09-27,Along and above creek.,United States,Texas,Loving,,"Along and above Salt creek near highway #285, north of Orla.",,,,,,,,,,,,4
5,9,14232275,BRIT,BRIT272305,D. S. Correll,Helen B. Correll,26019.0,1962-09-27,Along and above creek.,United States,Texas,Loving,,"Along and above Salt Creek near highway #285, north of Orla.",,,,,,,,,,,,4
5,9,26784480,BRIT,BRIT350031,D.S. Correll,Helen B. Correll,26017.0,1962-09-27,,United States,Texas,Loving,,"Along and above Salt Creek near highway #285, north of Orla",,,,,,,,,,,,4
5,9,26793738,BRIT,BRIT393400,D. S. Correll,Helen B. Correll,26020.0,1962-09-27,Along and above creek.,United States,Texas,Loving,,"Along and above Salt Creek near highway #285, north of Orla.",,,,,,,,,,,,4
19,28,14253778,BRIT,BRIT339348,R. Irving,,105.0,1965-07-10,Roadside.,United States,Texas,Loving,,"Roadside 2 mi. east of Mentone, Texas, Rt. 302.",,,,,,,,,,,,4
19,28,14265324,BRIT,BRIT345079,R. Irving,,109.0,1965-07-10,Roadside.,United States,Texas,Loving,,"Roadside 2 mi. east of Mentone, Texas, Rt. 302.",,,,,,,,,,,,4
19,28,14267288,BRIT,BRIT372197,R. Irving,,110.0,1965-07-10,Roadside.,United States,Texas,Loving,,"Roadside 2 mi. east of Mentone, Texas, on Rt. 302.",,,,,,,,,,,,4
19,28,24852582,BRIT,BRIT374874,R. Irving,,108.0,1965-07-10,Roadside.,United States,Texas,Loving,,"Roadside 2 mi. east of Mentone, Texas, Rt. 302.",,,,,,,,,,,,4
37,53,24846842,BRIT,BRIT361590,Billie L. Turner,,982.0,1949-06-03,,United States,Texas,Loving,,About 10 mi. E. Menton.,,,,,,,,,,,,4
37,53,26791960,BRIT,BRIT413099,BillieÂ L.Â Turner,,978.0,1949-06-03,In red sandy soil.,United States,Texas,Loving,,About 10 mi. E. Mentone.,,,,,,,,,,,,4
37,53,26800016,BRIT,BRIT410223,BillieÂ L.Â Turner,,980.0,1949-06-03,In red sandy soil.,United States,Texas,Loving,,About 10 mi. E. Mentone.,,,,,,,,,,,,4
37,54,24931209,BRIT,BRIT377519,Billie L. Turner,,966.0,1949-06-03,In red sandy soil.,United States,Texas,Loving,,About 10 mi. E. Mentone.,,,,,,,,,,,,4
45,63,26782297,BRIT,BRIT351124,Barton H. Warnock,,10661.0,1952-07-13,In sandy soil.,United States,Texas,Loving,,In sandy soil along highway between Wink and Mentone.,,,,,,,,,,,,4
45,64,13462541,LL,LL00415457,Barton H. Warnock,,10686.0,1952-07-13,,United States,Texas,Loving,,In sandy soil along highway between Wink and Mentone.,,,,,,,,,,,,4
45,64,13427478,LL,LL00280189,Barton H. Warnock,,10693.0,1952-07-13,Much branched annual up to 5 feet high. Common.,United States,Texas,Loving,,Sandy soil along highway between Wink and Mentone.,,,,,,,,,,,,4
45,65,13428057,LL,LL00282190,Barton H. Warnock,,10705.0,1952-07-13,"Infrequent annual, very glandular; sandy soil along highway.",United States,Texas,Loving,,Sandy soil along highway between Wink and Mentone.,,,,,,,,,,,,4
60,84,13424688,LL,LL00039688,Donovan S. Correll|Helen B. Correll,,26034.0,1962-09-27,Along and above Salt Creek.,United States,Texas,Loving,,"Near Hwy 285, N of Orla.",,,,,,,,,,,,4
60,84,13415297,LL,LL00008464,Donovan S. Correll|Helen B. Correll,,26024.0,1962-09-27,Along & above Salt Cr.; flwrs. yellow.,United States,Texas,Loving,,"N of Orla, near Hwy 285.",,,,,,,,,,,,4
60,85,13417119,LL,LL00014399,Donovan S. Correll|Helen B. Correll,,26017.0,1962-09-27,Along and above Salt Cr; flwrs. yellow.,United States,Texas,Loving,,"Near Hwy 285, N of Orla.",,,,,,,,,,,,4
60,85,13415265,LL,LL00008384,Donovan S. Correll|Helen B. Correll,,26013.0,1962-09-27,Along and above Salt Creek; flwrs. pink.,United States,Texas,Loving,,"N of Orla, near Hwy 285.",,,,,,,,,,,,4
68,93,13423578,LL,LL00035861,Barton H. Warnock,,10630.0,1952-07-13,Infrequent low perennial in limestone soil.,United States,Texas,Loving,,Ca. 3 mi. W of Mentone.,,,,,,,,,,,,4
68,93,13423682,LL,LL00036115,Barton H. Warnock,,10621.0,1952-07-13,Frequent; rooting at nodes; limestone soil along highway.,United States,Texas,Loving,,Ca. 3 mi. W of Mentone.,,,,,,,,,,,,4
68,94,13424830,LL,LL00040184,Barton H. Warnock,,10679.0,1952-07-13,Frequent and widespread annual in limestone soil along highway.,United States,Texas,Loving,,Ca. 3 mi. W of Mentone.,,,,,,,,,,,,4
68,95,13423432,LL,LL00035467,Barton H. Warnock,,10654.0,1952-07-13,Infrequent perennial; gyp soil along highway.,United States,Texas,Loving,,Ca. 3 mi. W of Mentone.,,,,,,,,,,,,4
76,103,13421040,LL,LL00027022,Donovan S. Correll|Helen B. Correll,,26016.0,1962-09-27,Fls. yellow.,United States,Texas,Loving,,"Along and above Salt Cr. near Hwy 285, N of Orla.",,,,,,,,,,,,4
76,103,13416170,LL,LL00011125,Donovan S. Correll|Helen B. Correll,,26023.0,1962-09-27,Flwrs. yellow.,United States,Texas,Loving,,N of Orla; along and above Salt Creek near Hwy 285.,,,,,,,,,,,,4
76,103,13421095,LL,LL00027264,Donovan S. Correll|Helen B. Correll,,26009.0,1962-09-27,Flowers white pink.,United States,Texas,Loving,,"Along and above Salt Creek near Hwy 285, N of Orla.",,,,,,,,,,,,4
76,103,13416323,LL,LL00011626,Donovan S. Correll|Helen B. Correll,,26014.0,1962-09-27,Flowers yellow.,United States,Texas,Loving,,N of Orla; along & above Salt Cr. near Hwy 285.,,,,,,,,,,,,4
114,143,13519005,TEX,TEX00280260,Tod F. Stuessy,,196.0,1965-07-10,"Dry mudcracked soil, hard silt-clay.",United States,Texas,Loving,,East bank and floodplain of Pecos River at Route 302.,,,,,,,,,,,,4
114,143,13518975,TEX,TEX00280221,Tod F. Stuessy,,200.0,1965-07-10,"Dry mudcracked soil, hard silt-clay.",United States,Texas,Loving,,East bank and floodplain of Pecos River at Route 302.,,,,,,,,,,,,4
114,143,13502762,TEX,TEX00039587,Tod F. Stuessy,,199.0,1965-07-10,"Dry mudcracked soil, hard silt-clay.",United States,Texas,Loving,,E bank and floodplain of Pecos River at Rte 302.,,,,,,,,,,,,4
114,143,13502776,TEX,TEX00039608,Tod F. Stuessy,,193.0,1965-07-10,"Dry mudcracked soil, hard silt-clay. 4-5 ft. tall.",United States,Texas,Loving,,East bank and floodplain of pecos River at Rte 302.,,,,,,,,,,,,4
